hand,22o,32o,32s,33o,42o,42s,43o,43s,44o,52o,52s,53o,53s,54o,54s,55o,62o,62s,63o,63s,64o,64s,65o,65s,66o,72o,72s,73o,73s,74o,74s,75o,75s,76o,76s,77o,82o,82s,83o,83s,84o,84s,85o,85s,86o,86s,87o,87s,88o,92o,92s,93o,93s,94o,94s,95o,95s,96o,96s,97o,97s,98o,98s,99o,A2o,A2s,A3o,A3s,A4o,A4s,A5o,A5s,A6o,A6s,A7o,A7s,A8o,A8s,A9o,A9s,AAo,AJo,AJs,AKo,AKs,AQo,AQs,ATo,ATs,J2o,J2s,J3o,J3s,J4o,J4s,J5o,J5s,J6o,J6s,J7o,J7s,J8o,J8s,J9o,J9s,JJo,JTo,JTs,K2o,K2s,K3o,K3s,K4o,K4s,K5o,K5s,K6o,K6s,K7o,K7s,K8o,K8s,K9o,K9s,KJo,KJs,KKo,KQo,KQs,KTo,KTs,Q2o,Q2s,Q3o,Q3s,Q4o,Q4s,Q5o,Q5s,Q6o,Q6s,Q7o,Q7s,Q8o,Q8s,Q9o,Q9s,QJo,QJs,QQo,QTo,QTs,T2o,T2s,T3o,T3s,T4o,T4s,T5o,T5s,T6o,T6s,T7o,T7s,T8o,T8s,T9o,T9s,TTo
74o,0.5701289,0.93624324,0.89806885,0.55351007,0.92420965,0.8620066,0.94003534,0.88837326,0.5332255,0.9404674,0.88655573,0.9363625,0.85245687,0.9327692,0.85377866,0.51374304,0.95733476,0.91594154,0.9761794,0.9173179,0.95330495,0.8491214,0.9484692,0.85431606,0.485511,0.9250855,0.8839362,0.9813817,0.92998743,0.99999994,0.93153685,0.96172327,0.8438657,0.9201229,0.8023153,0.41288403,0.8668288,0.82950574,0.9201273,0.87674916,0.941366,0.88808346,0.9377507,0.87994355,0.8650079,0.7534933,0.79253626,0.69553465,0.36458665,0.7657017,0.7396941,0.82624507,0.795679,0.8296555,0.7949819,0.8221802,0.77509487,0.7938393,0.7286325,0.7073961,0.64785355,0.6375862,0.56664145,0.30654567,-0.26263,-0.24343985,-0.27473512,-0.22366342,-0.30404633,-0.30502877,-0.29417035,-0.29122865,-0.26199138,-0.26579785,-0.2293687,-0.21965975,-0.19875976,-0.18628891,-0.16511019,-0.14121306,0.14873351,-0.086917475,-0.06892271,-0.033661876,-0.03074491,-0.051056903,-0.008704014,-0.1172439,-0.08885817,0.23031914,0.18234417,0.22511336,0.1675948,0.21118064,0.1516656,0.17902201,0.14245111,0.1613787,0.13814497,0.1336153,0.107049964,0.056589548,0.048168812,0.020484459,0.069565974,0.16969135,0.024524221,0.025202155,-0.29953268,-0.33488652,-0.34474745,-0.38443464,-0.35971338,-0.40297633,-0.38948393,-0.4209895,-0.37206456,-0.3971299,-0.35908493,-0.38294548,-0.3448626,-0.3591004,-0.3242789,-0.32157764,-0.24352953,-0.18356906,0.102740645,-0.2468729,-0.22391634,-0.27608502,-0.27779183,-0.07416076,-0.09888428,-0.104547635,-0.14162463,-0.11407315,-0.1597131,-0.13333453,-0.1902402,-0.114674196,-0.18457648,-0.12136608,-0.19207984,-0.14834072,-0.20645075,-0.1727148,-0.21796022,-0.18131731,-0.1712286,0.12552756,-0.14784822,-0.12285873,0.5581561,0.5134488,0.57524836,0.52369595,0.56612337,0.4990178,0.54396844,0.47969306,0.5266601,0.4655635,0.47543296,0.42477548,0.4298243,0.44461975,0.35999024,0.3484476,0.23032166
74s,0.6232003,0.88864934,0.9248115,0.6097888,0.87978715,0.88378876,0.8908366,0.91637003,0.5852357,0.9053196,0.9459836,0.8849056,0.87425125,0.88287264,0.8926147,0.5590288,0.9062129,0.93548495,0.9239232,0.9771137,0.88893956,0.86816025,0.8809551,0.88586575,0.53063965,0.8674517,0.8970182,0.9057928,0.9430262,0.93153685,1.0,0.8739435,0.8547575,0.8329013,0.820392,0.44139275,0.79893637,0.83713245,0.83249795,0.87193894,0.8467303,0.88591516,0.8485542,0.93415076,0.7637893,0.7523269,0.7031228,0.70841247,0.40068448,0.6919711,0.74147797,0.72886944,0.78784,0.72837925,0.79044724,0.71193457,0.76776516,0.6961096,0.7786286,0.6003963,0.6350174,0.5469871,0.5956727,0.3551208,-0.2755451,-0.19992615,-0.2849916,-0.18183361,-0.31829986,-0.2593899,-0.30957726,-0.24932887,-0.28427413,-0.23797296,-0.2530199,-0.19189323,-0.22074886,-0.16026731,-0.18557213,-0.10680905,0.27049083,-0.068658724,0.013021708,0.053818658,0.10912765,-0.0060812365,0.09248759,-0.11940178,-0.028269995,0.1991377,0.23729405,0.18407536,0.23025523,0.17310673,0.2241547,0.13671526,0.22477418,0.11591513,0.22518903,0.08342869,0.19740799,0.013672713,0.14134634,-0.009004431,0.14402965,0.26507175,0.011816675,0.16449086,-0.26205826,-0.25073966,-0.30815554,-0.2966881,-0.32307556,-0.3091362,-0.35248974,-0.32365388,-0.33096138,-0.29791844,-0.32024074,-0.2814031,-0.3015892,-0.25975588,-0.2765048,-0.2198183,-0.1826066,-0.059448395,0.2330392,-0.181625,-0.08954554,-0.2204003,-0.15751839,-0.07341572,-0.017947294,-0.11297704,-0.055982247,-0.121990696,-0.06486083,-0.14236644,-0.08594581,-0.12902401,-0.07878667,-0.14241199,-0.10409129,-0.16177918,-0.122637585,-0.16917905,-0.13021535,-0.15269026,-0.038722433,0.23762548,-0.1321024,-0.017149296,0.5020071,0.5466845,0.5007854,0.55863243,0.49174833,0.53841513,0.4652898,0.51782054,0.44369763,0.5137618,0.40532562,0.5105247,0.3352768,0.47517338,0.2976678,0.4363942,0.2961662
75o,0.6074956,0.8873992,0.8757567,0.5931136,0.8863389,0.8649406,0.91737175,0.89723355,0.58076787,0.8742127,0.8069191,0.9296829,0.8885453,0.9409264,0.89242923,0.57354784,0.8960657,0.8756728,0.92929107,0.85564154,0.9658907,0.9082783,0.974784,0.9077493,0.55461067,0.85121065,0.826402,0.9439692,0.9141425,0.96172327,0.8739435,1.0,0.92813504,0.97320014,0.88265085,0.4948174,0.8008367,0.7813771,0.88767457,0.86269295,0.9327886,0.91115093,0.9405205,0.8646724,0.94282013,0.87119895,0.87269706,0.798841,0.45077485,0.6966404,0.6890242,0.7951219,0.7874259,0.8017617,0.7897174,0.8343508,0.82043785,0.81728774,0.7467478,0.8007121,0.7831546,0.73667777,0.6817284,0.39329013,-0.26423076,-0.24082316,-0.26568434,-0.2056093,-0.28662458,-0.27902675,-0.2700085,-0.26125884,-0.23214787,-0.23075826,-0.18898076,-0.17205304,-0.15159844,-0.13132162,-0.11368137,-0.08043553,0.20387381,-0.046619136,-0.018404176,-0.013494823,0.00049571693,-0.018561995,0.038880594,-0.06609637,-0.024980068,0.1589835,0.13178067,0.18111485,0.14406906,0.17159219,0.13857208,0.16120574,0.14988275,0.15329592,0.15054536,0.15699719,0.15560627,0.11621146,0.10919466,0.10583194,0.17883238,0.23286495,0.113774605,0.1185476,-0.373954,-0.40431637,-0.4039699,-0.4374234,-0.41460982,-0.44737604,-0.43455198,-0.4559479,-0.41075101,-0.42457676,-0.38000724,-0.39046192,-0.35271823,-0.35477328,-0.30906206,-0.29791042,-0.22068246,-0.15234724,0.14559677,-0.22922751,-0.20306997,-0.24704012,-0.24249198,-0.15570408,-0.17141208,-0.16380239,-0.19100942,-0.16852774,-0.20255542,-0.17569503,-0.21844584,-0.14842778,-0.20588502,-0.13939388,-0.19128552,-0.13155109,-0.1734177,-0.12996088,-0.16777773,-0.12332383,-0.111296676,0.17766419,-0.08980774,-0.055876374,0.4930403,0.46768457,0.5407957,0.50937456,0.53879327,0.49495453,0.53498363,0.49874833,0.5551827,0.51941985,0.5270644,0.47885054,0.5440979,0.5849351,0.46973696,0.46752787,0.3095718
75s,0.6223214,0.8088823,0.8861073,0.6031554,0.8253089,0.9069891,0.8452046,0.9205789,0.5847099,0.79022557,0.79308456,0.87482816,0.94682217,0.87788904,0.9364671,0.5755619,0.8104836,0.8763605,0.83217674,0.84075046,0.90384734,0.97393334,0.90204656,0.9512875,0.5604047,0.75656176,0.8135795,0.84435374,0.9165869,0.8438657,0.8547575,0.92813504,1.0,0.894569,0.9266556,0.503194,0.7053009,0.7723037,0.7836045,0.85176194,0.8230736,0.9151898,0.8230322,0.85124964,0.88008004,0.95085025,0.80312973,0.85058606,0.47751102,0.5915107,0.67044365,0.6772927,0.77279055,0.6724346,0.76946974,0.7121135,0.82256854,0.6957162,0.74392533,0.73538804,0.8588115,0.6747671,0.75413305,0.43945593,-0.21044555,-0.12864986,-0.20416087,-0.08566608,-0.22434895,-0.15734513,-0.20729886,-0.1427367,-0.17714275,-0.12766029,-0.13665035,-0.06753431,-0.098360926,-0.027121805,-0.06126696,0.031425774,0.35003746,0.024582354,0.12614363,0.09359826,0.1667774,0.06480892,0.19155243,-0.005950883,0.10768675,0.084897056,0.15542653,0.10141539,0.17852743,0.08726573,0.17891994,0.086161956,0.21076265,0.07647376,0.2108864,0.08908556,0.23576972,0.08001454,0.20081826,0.10055074,0.3070845,0.32382214,0.11484851,0.27694115,-0.35439587,-0.33881107,-0.3782877,-0.36319253,-0.38989213,-0.3665607,-0.40292865,-0.36559728,-0.37770438,-0.33334208,-0.34371918,-0.2895774,-0.3040541,-0.24923894,-0.24315546,-0.17850651,-0.14000969,-0.0036535412,0.2708493,-0.1512537,-0.061856005,-0.16811684,-0.09723145,-0.20191221,-0.13561198,-0.2141684,-0.14592099,-0.22518057,-0.15685898,-0.22897899,-0.15704554,-0.20901155,-0.14729127,-0.19976987,-0.13725042,-0.1647048,-0.1019185,-0.12587291,-0.07449268,-0.08912085,0.024519147,0.28283337,-0.06657689,0.07294125,0.40064856,0.47622138,0.4360454,0.5252881,0.42911172,0.50983214,0.4309837,0.5256596,0.4635042,0.5699309,0.44826525,0.543179,0.5033522,0.69670296,0.4342916,0.590564,0.37512735
76o,0.5680134,0.8027881,0.81404465,0.56888205,0.7843122,0.7661998,0.84291595,0.848989,0.57646114,0.77784216,0.7127066,0.8419189,0.80296123,0.88533956,0.8650896,0.5883652,0.81148547,0.7988101,0.8544471,0.78161687,0.897545,0.8398727,0.94735056,0.90796155,0.58174103,0.789379,0.7696269,0.89710474,0.87482166,0.9201229,0.8329013,0.97320014,0.894569,1.0000001,0.931672,0.5227301,0.7600218,0.7446186,0.8669487,0.84919596,0.92898697,0.9179265,0.9556875,0.88176686,0.9694313,0.8850535,0.94605803,0.88492316,0.47110444,0.6751859,0.6706968,0.79803133,0.79646796,0.81176174,0.80859846,0.86962235,0.8681165,0.87412083,0.8107345,0.86605823,0.8334665,0.8338284,0.7852257,0.40589663,-0.3580626,-0.3287167,-0.35809785,-0.2978173,-0.37531003,-0.36139724,-0.3559007,-0.3392912,-0.3180429,-0.308639,-0.2716236,-0.24837734,-0.23306537,-0.20660184,-0.19488075,-0.1545363,0.15220043,-0.1331649,-0.09902103,-0.093033776,-0.06561102,-0.10561358,-0.040214516,-0.14375861,-0.09447375,0.18561721,0.16298808,0.23119034,0.19824594,0.23136859,0.20421252,0.22995155,0.22300798,0.2301662,0.2307976,0.24469537,0.24863617,0.19134496,0.18525691,0.16853663,0.22139326,0.22072423,0.1834613,0.19124435,-0.3868758,-0.41332507,-0.4106898,-0.43685386,-0.4159736,-0.43826672,-0.434931,-0.44504952,-0.40801552,-0.411667,-0.37382013,-0.37260473,-0.35311967,-0.34206608,-0.31599423,-0.29344794,-0.24988094,-0.17873572,0.11645198,-0.25676283,-0.21599463,-0.26587194,-0.25253174,-0.13236535,-0.14598145,-0.12498569,-0.14775781,-0.118713126,-0.14415824,-0.1198333,-0.1545143,-0.08701043,-0.13610108,-0.072397016,-0.119633526,-0.06668517,-0.10756432,-0.078212254,-0.11874902,-0.08225796,-0.060015835,0.15897676,-0.05249829,-0.028008083,0.50241023,0.4807659,0.57692426,0.54835963,0.58457595,0.5488681,0.5924436,0.56465536,0.63382214,0.60327035,0.6231066,0.5733565,0.62618196,0.65505594,0.576006,0.5759705,0.31238633
76s,0.55769557,0.7036647,0.8129085,0.5603282,0.68534184,0.7580744,0.7530334,0.8647323,0.56789947,0.6723233,0.6839397,0.7531577,0.8134443,0.81033355,0.90966594,0.5803995,0.7050353,0.777189,0.74664307,0.7612517,0.8078345,0.8609899,0.8731977,0.9632549,0.5764948,0.6783452,0.73869467,0.7878479,0.86709136,0.8023153,0.820392,0.88265085,0.9266556,0.931672,1.0000001,0.4977112,0.64647055,0.7147532,0.75143474,0.825171,0.8138047,0.916566,0.843775,0.8803644,0.89077324,0.9262301,0.8859844,0.9570164,0.45312935,0.5515656,0.6299954,0.6678722,0.7671942,0.6730337,0.7780929,0.74269634,0.8667977,0.7579992,0.8201027,0.7825186,0.87599415,0.7709804,0.8711975,0.4003598,-0.40596697,-0.30656102,-0.40153632,-0.28024372,-0.41791892,-0.33862838,-0.39712664,-0.31572005,-0.36893559,-0.3039428,-0.3284251,-0.24623446,-0.2902164,-0.20729518,-0.25254247,-0.14574933,0.24166796,-0.16193031,-0.04794422,-0.059737023,0.03944474,-0.11012843,0.03131126,-0.18837713,-0.057898737,0.08785645,0.1601673,0.13259268,0.2113246,0.13307935,0.22812894,0.13789494,0.2661284,0.13675712,0.2755834,0.1559101,0.31005308,0.110652834,0.23789516,0.10455292,0.27821514,0.26025632,0.135984,0.32112885,-0.41559544,-0.39224994,-0.43432072,-0.4070158,-0.4379947,-0.39883742,-0.45239648,-0.3973479,-0.42461613,-0.36490452,-0.39160094,-0.31860006,-0.3666356,-0.29019374,-0.32042786,-0.23468952,-0.24511968,-0.09952701,0.19743867,-0.24154845,-0.11805402,-0.26425305,-0.1762081,-0.20640226,-0.13659953,-0.20245652,-0.12689303,-0.19635564,-0.11453533,-0.19522665,-0.11060832,-0.16923368,-0.09352489,-0.15573576,-0.08901229,-0.13602665,-0.07214987,-0.12664747,-0.078118406,-0.10174019,0.045426726,0.21971788,-0.090830564,0.041012257,0.39053062,0.4671097,0.4590493,0.5473394,0.4646396,0.5514154,0.47855023,0.57831216,0.531593,0.64245033,0.53632736,0.6377198,0.5454797,0.7257495,0.52169734,0.70254064,0.32214233
77o,0.8106965,0.36614954,0.37701684,0.85420996,0.38208702,0.4041192,0.44204995,0.44957352,0.90086627,0.3627526,0.36780113,0.45133415,0.46067637,0.51113355,0.5048967,0.9423767,0.31587955,0.31850758,0.40186265,0.42126253,0.48848623,0.4951106,0.5279241,0.5003805,0.96700543,0.22802371,0.23460689,0.32655394,0.3389517,0.41288403,0.44139275,0.4948174,0.503194,0.5227301,0.4977112,1.0000001,0.21080291,0.23102848,0.29571965,0.31826627,0.3855706,0.40514326,0.4516695,0.49027997,0.5212317,0.52347755,0.53343254,0.49536952,0.9931797,0.18520609,0.21632522,0.29037997,0.31993064,0.33221462,0.3589248,0.4220444,0.43610752,0.4693205,0.49932107,0.5069497,0.5010662,0.54436624,0.48901516,0.9745062,0.049620997,0.046234846,0.07765719,0.10584895,0.09452421,0.12958518,0.13545613,0.17080157,0.19106132,0.22589518,0.26904204,0.31031695,0.3172304,0.35391077,0.36337054,0.40864974,0.71239245,0.4500276,0.45218092,0.5386378,0.51833546,0.49317923,0.502569,0.44278812,0.46886125,0.06768887,0.09736657,0.15010348,0.17220137,0.19628736,0.21839356,0.22703367,0.25016275,0.2742615,0.29174706,0.34950608,0.37650502,0.4349424,0.40463746,0.54361236,0.5768261,0.8774408,0.62536085,0.5817815,-0.06376313,-0.06124849,-0.023667589,-0.012492318,0.005612297,0.031281184,0.023252212,0.05326737,0.09396615,0.12419364,0.19178525,0.22523394,0.2490726,0.2837386,0.3444882,0.37503052,0.45822343,0.4775185,0.77753675,0.471255,0.47324628,0.43102705,0.41738775,-0.031602584,-0.028663322,0.036052972,0.040748164,0.08143381,0.09371588,0.106173314,0.11536145,0.1692653,0.18182433,0.2187826,0.25656378,0.32261673,0.3629322,0.39967838,0.3856281,0.55793303,0.537133,0.82222617,0.5295008,0.52332306,0.1607387,0.17660794,0.24281827,0.26547593,0.28764457,0.31621736,0.31473,0.34738427,0.39776844,0.41808572,0.4439823,0.42577702,0.52491677,0.52297807,0.573814,0.53446275,0.9367823
82o,0.23856367,0.81596065,0.7840519,0.22123858,0.80156404,0.7543489,0.7517263,0.7057537,0.20690103,0.81387705,0.7659284,0.7508503,0.68661886,0.68646145,0.6216074,0.20521966,0.89125943,0.8653927,0.8114028,0.75481266,0.7468661,0.66446686,0.7101963,0.6410657,0.19761223,0.97947353,0.9510572,0.93430924,0.8907861,0.8668288,0.79893637,0.8008367,0.7053009,0.7600218,0.64647055,0.21080291,1.0,0.9696793,0.97989184,0.9499609,0.93689257,0.88116986,0.8755558,0.817558,0.7837548,0.6962093,0.72102207,0.6285608,0.1932187,0.9765465,0.9560196,0.9588308,0.9336481,0.9398335,0.91531646,0.8735811,0.8251863,0.80566835,0.73187166,0.7106532,0.6430351,0.62748677,0.5574786,0.1556148,-0.04305619,-0.023517068,-0.07059979,-0.019187761,-0.1140979,-0.12441898,-0.12218943,-0.123608544,-0.114816494,-0.11990467,-0.11072088,-0.10491162,-0.10343276,-0.08752842,-0.09558903,-0.06885004,0.021240078,-0.073193304,-0.038048513,-0.07174796,-0.06336696,-0.086216934,-0.03210303,-0.0781683,-0.04282898,0.6193738,0.5790168,0.5716093,0.523362,0.5329809,0.47729546,0.4851629,0.44545713,0.44689694,0.4176759,0.36326486,0.32946166,0.23371641,0.24112736,0.14791235,0.21133675,0.034326024,0.09805205,0.1175164,0.119129814,0.08367276,0.05046561,0.010043591,0.022874534,-0.022530623,-0.02021779,-0.051919103,-0.026067492,-0.051152553,-0.048231892,-0.074910514,-0.06136043,-0.0789499,-0.099081606,-0.09832125,-0.10914138,-0.04698758,-0.022377096,-0.15545186,-0.14055797,-0.117066786,-0.1030809,0.3425431,0.3249269,0.2756684,0.2500875,0.24206954,0.20515728,0.20405583,0.15370089,0.18691987,0.12538907,0.14785342,0.08187029,0.064061984,0.009955954,0.0006831628,-0.029336374,-0.08386497,-0.07399326,-0.018475458,-0.03403759,0.008324984,0.86222905,0.8274361,0.8292521,0.79159,0.7990123,0.7445904,0.76441336,0.7065485,0.6996387,0.63552207,0.5948339,0.52484244,0.5076834,0.5126098,0.39551282,0.37613592,0.102984995
82s,0.2734082,0.7949981,0.8269081,0.25574553,0.78531456,0.80131394,0.7344011,0.7561036,0.2384637,0.7907196,0.79635745,0.738181,0.74291515,0.6756331,0.6857413,0.23464829,0.8687721,0.9021039,0.78287745,0.7889232,0.7316911,0.72638917,0.6961691,0.70835733,0.227667,0.9529987,0.981547,0.9049883,0.932356,0.82950574,0.83713245,0.7813771,0.7723037,0.7446186,0.7147532,0.23102848,0.9696793,1.0000002,0.9451326,0.98065007,0.9005718,0.92308253,0.8371048,0.8597003,0.7675698,0.7657437,0.70715517,0.6968326,0.21945149,0.93648976,0.97735935,0.9118944,0.96011937,0.8870479,0.9405884,0.8241973,0.86339724,0.759986,0.7769188,0.68667614,0.7076688,0.60946065,0.63108724,0.18966931,-0.05441429,0.009304506,-0.07719353,0.018252373,-0.12270686,-0.08887832,-0.13107212,-0.09082535,-0.12825048,-0.09753785,-0.12538983,-0.08105962,-0.116171986,-0.06331669,-0.10681023,-0.03671005,0.111,-0.061000858,0.026841529,-0.023557283,0.029073149,-0.059236914,0.046181127,-0.0780024,0.009596966,0.58043945,0.60952187,0.52892286,0.5620074,0.48920286,0.52157456,0.44377065,0.5016492,0.40458542,0.47541845,0.32312587,0.39479297,0.20281047,0.30527276,0.12987053,0.28326437,0.09446346,0.08664221,0.21923572,0.113351375,0.11166738,0.045847706,0.04147066,0.017450713,0.013213791,-0.024024423,-0.012183674,-0.02736044,-0.010044437,-0.04962555,-0.029773317,-0.05666424,-0.032774158,-0.08574568,-0.04522036,-0.08316344,0.03099645,0.059066035,-0.130687,-0.06594287,-0.09405602,-0.031440016,0.31099623,0.35317546,0.23944962,0.28321916,0.20364177,0.24156818,0.16597314,0.19844563,0.14592442,0.16985306,0.10466496,0.1169841,0.032375276,0.04827817,-0.01318235,0.017410679,-0.08078091,0.004800394,0.05110067,-0.0367822,0.07897261,0.82364494,0.86095977,0.78275996,0.8319309,0.750423,0.78587276,0.71743286,0.7535895,0.65965474,0.6975052,0.56276906,0.59827363,0.48349544,0.5935676,0.37843388,0.47172502,0.14624965
83o,0.31296995,0.83173406,0.8050833,0.3023187,0.8157445,0.7697451,0.7945414,0.75589985,0.29661077,0.8235951,0.76102597,0.795694,0.73049164,0.7591117,0.6978016,0.3025559,0.89654976,0.8673986,0.84916955,0.77640074,0.8134763,0.72771883,0.80140567,0.730634,0.29823488,0.96589583,0.9321972,0.9647677,0.9171045,0.9201273,0.83249795,0.88767457,0.7836045,0.8669487,0.75143474,0.29571965,0.97989184,0.9451326,1.0,0.9644227,0.98693144,0.9326763,0.9508073,0.8745096,0.8855918,0.78500503,0.8329819,0.7340696,0.26563984,0.94448376,0.9199268,0.972773,0.9442599,0.9640721,0.93544745,0.93337727,0.8864391,0.8848929,0.80025065,0.8111358,0.73827225,0.7356546,0.65551174,0.21486343,-0.16118602,-0.14580527,-0.18114014,-0.13083695,-0.2179455,-0.22782001,-0.21932328,-0.22217707,-0.20290911,-0.20968492,-0.18607526,-0.18112601,-0.17005336,-0.15562767,-0.15432297,-0.12868576,0.01416453,-0.12861341,-0.09765633,-0.12605253,-0.11573257,-0.13595493,-0.08067384,-0.13001664,-0.09568584,0.544559,0.50010586,0.52751076,0.47247738,0.4993453,0.4404568,0.46437046,0.42203543,0.4344182,0.40240768,0.375384,0.33971813,0.25905824,0.25246602,0.18007518,0.22632393,0.055931013,0.13930224,0.13814512,-0.022950616,-0.06303767,-0.08252342,-0.12578407,-0.10515846,-0.15136355,-0.14411798,-0.17651579,-0.14235899,-0.16736194,-0.15040664,-0.17568374,-0.15784445,-0.1721138,-0.18075688,-0.17778647,-0.17963079,-0.11847675,-0.026097633,-0.2210268,-0.20477207,-0.1856412,-0.17505156,0.2384345,0.21431224,0.19391073,0.15910032,0.17165036,0.12703744,0.14338544,0.08459603,0.13892941,0.06646288,0.11277374,0.038858008,0.04720499,-0.016494911,-0.010263817,-0.052488673,-0.09013214,-0.08835349,-0.006815523,-0.038321234,-0.012269102,0.81536454,0.7739753,0.8188962,0.7712173,0.7999399,0.73812634,0.77784,0.71546066,0.74136955,0.6723838,0.6608218,0.58060753,0.59271,0.58879787,0.48879465,0.45550567,0.14307036
83s,0.34379262,0.8043995,0.8477892,0.33348337,0.7924041,0.8148415,0.76993465,0.8055748,0.3259015,0.79328555,0.78955054,0.7751266,0.7844265,0.7407786,0.7619879,0.3311308,0.8680712,0.90329796,0.8128726,0.80877155,0.7902341,0.78769946,0.78072083,0.7995426,0.32880023,0.9370587,0.96510553,0.9311054,0.9603075,0.87674916,0.87193894,0.86269295,0.85176194,0.84919596,0.825171,0.31826627,0.9499609,0.98065007,0.9644227,1.0,0.94894964,0.979208,0.91061985,0.9225955,0.86851317,0.8600234,0.82191944,0.8123934,0.2953868,0.90725374,0.948787,0.9273513,0.9779954,0.9122101,0.96812075,0.8850397,0.9325793,0.84113544,0.85526246,0.790472,0.8112022,0.7237767,0.74310064,0.25353336,-0.16900986,-0.10555241,-0.18452658,-0.086917385,-0.22355404,-0.18567036,-0.2252009,-0.18255888,-0.2141381,-0.18161407,-0.19886181,-0.15185352,-0.18116257,-0.12617356,-0.16437212,-0.09116819,0.11007967,-0.115132205,-0.026622284,-0.07345361,-0.014741458,-0.10760842,0.003357727,-0.12830225,-0.03673557,0.5165004,0.5465771,0.49577606,0.5280828,0.4664111,0.502085,0.43420938,0.496542,0.40329793,0.4785392,0.34618065,0.4240988,0.2382678,0.3345072,0.17154491,0.3138676,0.122012235,0.13784137,0.25972712,-0.016097702,-0.019937776,-0.074505225,-0.07886381,-0.0979017,-0.09948235,-0.13528529,-0.12033585,-0.1310541,-0.10990773,-0.1393652,-0.11393307,-0.14105484,-0.10989207,-0.15620431,-0.10956711,-0.14492619,-0.027643673,0.06251892,-0.18782006,-0.11683292,-0.1530284,-0.08918068,0.21894729,0.25918582,0.16953796,0.20969251,0.14495656,0.18144536,0.1171387,0.14798604,0.10905981,0.12930328,0.08049507,0.091476105,0.026212819,0.038444318,-0.013444426,0.009857478,-0.07665783,0.0077204816,0.0689144,-0.031706385,0.07333711,0.78434503,0.82037985,0.7796811,0.8252557,0.7585229,0.79345256,0.7384827,0.7771709,0.70953184,0.74992114,0.637651,0.67067254,0.57576346,0.68365884,0.48133314,0.56980973,0.19191128
84o,0.38927394,0.8247199,0.8016315,0.38629302,0.80822957,0.7627051,0.8111004,0.7775383,0.38839313,0.8148479,0.746042,0.8132185,0.7469455,0.8012988,0.7425827,0.4002761,0.8795451,0.8480055,0.8611052,0.7823024,0.84787875,0.7595526,0.856283,0.7839155,0.3985608,0.9292872,0.892585,0.9620775,0.91264033,0.941366,0.8467303,0.9327886,0.8230736,0.92898697,0.8138047,0.3855706,0.93689257,0.9005718,0.98693144,0.94894964,1.0000001,0.94796085,0.987078,0.9050331,0.9415062,0.83190185,0.89874136,0.7960892,0.3464192,0.8941357,0.86875504,0.95688677,0.9279035,0.95883447,0.9290127,0.9570211,0.9122913,0.9272532,0.84136087,0.86651284,0.78917056,0.80125177,0.7137097,0.2865168,-0.24405146,-0.23119275,-0.25721297,-0.20838697,-0.28817743,-0.29555053,-0.28318506,-0.2848538,-0.25878277,-0.26451138,-0.23020045,-0.22401735,-0.20642668,-0.19208246,-0.18342677,-0.15795667,0.032968532,-0.15141645,-0.12493862,-0.14224459,-0.13145359,-0.15228933,-0.098041534,-0.15101962,-0.118191645,0.4736041,0.42972484,0.48127884,0.4252017,0.46430904,0.40673524,0.43931624,0.3985315,0.4173684,0.38679707,0.37796178,0.3450866,0.2759351,0.25976875,0.20878264,0.24304299,0.10171363,0.18078086,0.16501337,-0.12858844,-0.168481,-0.17868248,-0.21988523,-0.19561405,-0.2377156,-0.22997713,-0.25859365,-0.21989526,-0.24118863,-0.214133,-0.23492941,-0.21512789,-0.22427109,-0.22345755,-0.2172783,-0.2096547,-0.15018564,0.00091928244,-0.24624614,-0.22813347,-0.215612,-0.20808111,0.15163662,0.12529334,0.12583223,0.08771277,0.11502884,0.068909496,0.0944162,0.033954483,0.10097672,0.026000738,0.08542084,0.011283658,0.03745333,-0.027926888,-0.012125544,-0.06114292,-0.07723298,-0.079882406,0.031294756,-0.027419686,-0.013942266,0.7588362,0.7158292,0.79039043,0.73926926,0.7828418,0.72031784,0.77045345,0.7089764,0.7564553,0.6881601,0.6958257,0.6119072,0.6420591,0.6314883,0.550312,0.5088316,0.20170927
