hand,22o,32o,32s,33o,42o,42s,43o,43s,44o,52o,52s,53o,53s,54o,54s,55o,62o,62s,63o,63s,64o,64s,65o,65s,66o,72o,72s,73o,73s,74o,74s,75o,75s,76o,76s,77o,82o,82s,83o,83s,84o,84s,85o,85s,86o,86s,87o,87s,88o,92o,92s,93o,93s,94o,94s,95o,95s,96o,96s,97o,97s,98o,98s,99o,A2o,A2s,A3o,A3s,A4o,A4s,A5o,A5s,A6o,A6s,A7o,A7s,A8o,A8s,A9o,A9s,AAo,AJo,AJs,AKo,AKs,AQo,AQs,ATo,ATs,J2o,J2s,J3o,J3s,J4o,J4s,J5o,J5s,J6o,J6s,J7o,J7s,J8o,J8s,J9o,J9s,JJo,JTo,JTs,K2o,K2s,K3o,K3s,K4o,K4s,K5o,K5s,K6o,K6s,K7o,K7s,K8o,K8s,K9o,K9s,KJo,KJs,KKo,KQo,KQs,KTo,KTs,Q2o,Q2s,Q3o,Q3s,Q4o,Q4s,Q5o,Q5s,Q6o,Q6s,Q7o,Q7s,Q8o,Q8s,Q9o,Q9s,QJo,QJs,QQo,QTo,QTs,T2o,T2s,T3o,T3s,T4o,T4s,T5o,T5s,T6o,T6s,T7o,T7s,T8o,T8s,T9o,T9s,TTo
74o,0.48491198,0.7272918,0.6119083,0.53969795,0.74507695,0.6142578,0.7879679,0.6699567,0.45079258,0.7727762,0.6454903,0.7947755,0.64836735,0.8363405,0.68238693,0.34376788,0.82235354,0.7166098,0.8758403,0.7346857,0.9201285,0.7379842,0.8440487,0.6539392,0.3418453,0.877455,0.77144295,0.92101574,0.820171,0.99999964,0.83537155,0.896583,0.7081086,0.8649083,0.67797196,0.34264475,0.86221385,0.7376432,0.8882699,0.7721907,0.94789135,0.81355846,0.8592674,0.70693934,0.8094224,0.62653637,0.7751803,0.58655596,0.22473927,0.7591766,0.6386991,0.77835715,0.6526975,0.83811325,0.68732506,0.7333943,0.5859214,0.7375381,0.58934236,0.6939938,0.46822822,0.53091353,0.31275237,0.13651584,0.32850888,0.15595299,0.34119496,0.2216362,0.3363388,0.197174,0.2823653,0.08265659,0.2755023,0.09024309,0.25213137,0.064785436,0.2148675,0.040775068,0.20277552,0.032675516,0.016139647,0.16133921,0.07708444,0.1518305,0.029981595,0.14876232,0.025415638,0.19268936,0.046489146,0.61095107,0.4427863,0.59626555,0.4561991,0.5844516,0.43361458,0.5470973,0.37989235,0.483945,0.34991872,0.49576962,0.32863083,0.41062498,0.3318,0.38280526,0.24160954,0.11488857,0.30748326,0.19747296,0.40813234,0.2860254,0.45007315,0.33206388,0.43812436,0.30077797,0.42486888,0.2838002,0.37801728,0.2063781,0.37686604,0.19944233,0.32961634,0.12573795,0.28742558,0.13857508,0.22228949,0.11660109,0.009152883,0.16466738,0.027105026,0.25295103,0.17419913,0.47498074,0.31141016,0.49945694,0.3656792,0.4788831,0.33239266,0.4712304,0.27488875,0.42689544,0.27763852,0.43149018,0.25406176,0.30533758,0.12594387,0.28633192,0.1317783,0.20757863,0.092505634,0.009507924,0.25379607,0.09276057,0.6573361,0.50205034,0.67286104,0.5282182,0.69218093,0.5257745,0.6367592,0.49016705,0.60359955,0.4353806,0.58193004,0.39365792,0.4320704,0.25309426,0.30504513,0.19438688,0.16624245
74s,0.48678985,0.59068024,0.7268303,0.5586689,0.6066755,0.7254492,0.64884037,0.8011857,0.4831629,0.63299614,0.79159784,0.65583515,0.7740634,0.6980174,0.85639334,0.40299743,0.6788004,0.8241076,0.7331061,0.8740912,0.7746526,0.8930134,0.69956607,0.833285,0.37407023,0.7231796,0.86653274,0.7632207,0.91603625,0.83537155,1.0000002,0.73204136,0.8731484,0.68962455,0.828954,0.33869767,0.69940597,0.8315977,0.7223501,0.8537131,0.7669867,0.9263509,0.6673903,0.8638762,0.619973,0.75786096,0.554482,0.704974,0.23213296,0.6014204,0.7202999,0.62177384,0.74249434,0.6657025,0.78561896,0.56147873,0.70556533,0.5561652,0.7444968,0.5017552,0.5785827,0.33310044,0.44293675,0.16352293,0.2221502,0.26521316,0.2624208,0.31732115,0.24550033,0.30024448,0.19880943,0.19096223,0.20461333,0.18726887,0.1745901,0.13736285,0.14529714,0.12382822,0.15368555,0.10524961,0.018490251,0.08842409,0.14004178,0.09376304,0.08048617,0.08683976,0.08547986,0.120660245,0.10653379,0.42961028,0.50320023,0.4477242,0.53154355,0.41713867,0.5101568,0.3587472,0.42866504,0.3214187,0.42415914,0.31319454,0.38460934,0.23579262,0.41945246,0.22084758,0.30370688,0.09785242,0.15783863,0.26928937,0.26601106,0.36267158,0.33074462,0.4127205,0.30303708,0.36622357,0.26999694,0.35075274,0.24362127,0.26484847,0.23308007,0.26052877,0.17519397,0.20276296,0.17220397,0.21449934,0.09533507,0.16246271,0.013755364,0.07922736,0.10959393,0.15599649,0.2580895,0.35225374,0.41466907,0.39623827,0.48031902,0.35750836,0.44304156,0.33801463,0.39942226,0.3089578,0.384804,0.2999546,0.3582313,0.18045476,0.24215366,0.18015364,0.24347612,0.09718829,0.17748089,0.017045114,0.14441551,0.17078009,0.50553465,0.5800172,0.53340894,0.62117237,0.5323244,0.6170197,0.4639668,0.5636874,0.4492977,0.5390831,0.41825494,0.4987156,0.2532155,0.32213518,0.172899,0.30009297,0.17513411
75o,0.5407933,0.7158849,0.5869038,0.54874766,0.7197223,0.5667092,0.74279517,0.61017394,0.48703438,0.75739765,0.62932754,0.80894876,0.6410366,0.8015739,0.61849153,0.4391074,0.84001,0.71751106,0.8568262,0.7086296,0.91601014,0.7114714,0.9332905,0.7037005,0.44180316,0.86641026,0.73905027,0.8823671,0.76831573,0.896583,0.73204136,1.0,0.7867104,0.9440802,0.72390014,0.4096821,0.84217125,0.703219,0.82803804,0.7004053,0.8545747,0.6993918,0.91910917,0.7395348,0.9150365,0.7061431,0.80846924,0.57606643,0.2778197,0.7693442,0.63215077,0.74562705,0.59726936,0.7661591,0.60416734,0.8274178,0.66481227,0.8214505,0.66005087,0.7668907,0.5457303,0.59787256,0.3703325,0.1901441,0.32167706,0.13518967,0.2929421,0.13682312,0.22494535,0.09677359,0.3011477,0.054099318,0.27008086,0.06725751,0.22573735,0.016910646,0.1996265,0.0041552414,0.18704478,-0.008690896,0.008923505,0.15373416,0.041827187,0.13254732,0.01137597,0.14863595,0.0060339198,0.17400812,0.0018875311,0.5813498,0.40116876,0.5305948,0.3735499,0.50580615,0.3320165,0.57354116,0.3803529,0.5161166,0.3670425,0.5069269,0.31040275,0.3881649,0.2915231,0.39986795,0.23172536,0.14595582,0.31001195,0.1695459,0.39285028,0.2463783,0.37520346,0.25254726,0.37316552,0.2054769,0.44009408,0.27165154,0.38133097,0.21126755,0.38095295,0.17396696,0.3264919,0.10891424,0.28867066,0.119102545,0.2269025,0.07688819,0.023209836,0.16527595,0.006273389,0.24987525,0.13058023,0.48398373,0.30937144,0.4523734,0.3262135,0.4292323,0.28013316,0.53451604,0.31345174,0.48936972,0.34584877,0.46282327,0.28057408,0.3408813,0.1387615,0.29130822,0.13026805,0.21626073,0.0675378,0.04276332,0.27637395,0.06326138,0.66454524,0.49320868,0.6473472,0.48474663,0.62655604,0.4543747,0.71134585,0.5432847,0.6752873,0.49548137,0.59992075,0.40731978,0.52150166,0.3008428,0.3611198,0.22108983,0.19506091
75s,0.50698775,0.5847768,0.72642076,0.5332846,0.5838856,0.7226816,0.61231405,0.7703179,0.47342995,0.6142184,0.77318317,0.6735953,0.8242944,0.65679574,0.81331587,0.45981622,0.6822906,0.83346397,0.72777086,0.86673826,0.75528276,0.9253414,0.7677751,0.90934145,0.4409545,0.6790646,0.8152024,0.72255725,0.8819043,0.7081086,0.8731484,0.7867104,1.0000001,0.7216796,0.88837206,0.38220456,0.63574374,0.7699119,0.6517666,0.7926033,0.63181734,0.80556476,0.68541825,0.8665565,0.6716721,0.87441933,0.5402592,0.7083647,0.2737957,0.58221734,0.70028716,0.59043837,0.70639604,0.56872714,0.6924079,0.61007047,0.7724446,0.6084282,0.7943622,0.5248943,0.6877937,0.36195534,0.516558,0.2183211,0.2029697,0.25940984,0.21804988,0.26904228,0.11679258,0.19521832,0.20599371,0.1887388,0.19732653,0.19144191,0.13346398,0.112767346,0.115920246,0.108224705,0.13180643,0.09271121,0.02489727,0.08590954,0.12633587,0.08242673,0.091798946,0.10340812,0.10378858,0.111544356,0.10058421,0.3629079,0.42706656,0.3664476,0.45874584,0.2861019,0.38078192,0.33193147,0.39964333,0.31251413,0.43476078,0.2764213,0.3535618,0.17313471,0.34602004,0.2081816,0.3095626,0.13040309,0.13481902,0.241051,0.26242912,0.32747796,0.28471258,0.36504945,0.22507054,0.2654102,0.28715894,0.35542262,0.27207986,0.30773228,0.24703744,0.25721866,0.1856076,0.20915785,0.20521405,0.23700015,0.1281744,0.18097149,0.05261232,0.10505784,0.1347265,0.17016004,0.24923979,0.32712132,0.3731126,0.34695005,0.43374285,0.25880808,0.33697274,0.36045504,0.4005635,0.3478473,0.42889944,0.3061075,0.35816228,0.17962103,0.22952466,0.17818831,0.2432438,0.11268753,0.1759218,0.072408944,0.16054352,0.1879746,0.46922275,0.53240794,0.49211645,0.57318985,0.4235545,0.51561147,0.48252723,0.5832183,0.4604753,0.574319,0.3756431,0.4804992,0.28413287,0.40454632,0.1869635,0.33849773,0.21498315
76o,0.4477836,0.68393636,0.5424714,0.46901584,0.6473119,0.4783607,0.6998313,0.54995346,0.39128196,0.6827804,0.5436309,0.7277601,0.53831035,0.7232275,0.5426582,0.35980648,0.79090405,0.64920574,0.8247303,0.67234665,0.83788645,0.6211287,0.8906844,0.656937,0.42345914,0.84214467,0.6950355,0.8756858,0.73861516,0.8649083,0.68962455,0.9440802,0.7216796,1.0000001,0.77108234,0.4213371,0.8063953,0.64588773,0.8186327,0.6628424,0.81862676,0.62953126,0.8595836,0.66875744,0.924268,0.7217768,0.8632394,0.63886,0.28398985,0.73224413,0.5667643,0.7282428,0.552928,0.7218662,0.530887,0.7691812,0.5919119,0.84040856,0.67832786,0.77780473,0.5668128,0.63401574,0.40727076,0.19817035,0.28949296,0.1024507,0.27733195,0.122220196,0.21186869,0.087853104,0.29913145,0.05975495,0.29095817,0.08371459,0.24718675,0.045105252,0.22429374,0.029072942,0.21550532,0.017956167,0.038013116,0.18241452,0.068343185,0.17030118,0.040855747,0.17021924,0.017465018,0.19473025,0.02494986,0.5567707,0.363348,0.53122914,0.3702281,0.50135964,0.3135739,0.5550415,0.35699934,0.5732248,0.40430963,0.56333673,0.3523996,0.4263595,0.31186002,0.430651,0.24566576,0.16323571,0.379783,0.20919982,0.34750894,0.19607554,0.34754607,0.22237967,0.3507308,0.16514292,0.4188589,0.24299091,0.41812932,0.23165496,0.40683088,0.2025768,0.34113577,0.13241857,0.29991376,0.13746072,0.23948199,0.099996455,0.054888163,0.19301517,0.053743657,0.28334436,0.16950104,0.43488604,0.23855929,0.4231959,0.28482616,0.40762886,0.22532322,0.5015098,0.2616618,0.5279433,0.36143693,0.49771106,0.30006394,0.3612219,0.13591148,0.3077452,0.13697739,0.2606411,0.09644648,0.057561524,0.298865,0.07703446,0.6379254,0.45014432,0.6382596,0.4584764,0.6052315,0.4060486,0.6752492,0.49332136,0.7359434,0.54169166,0.6672076,0.4688388,0.5501692,0.32960355,0.44834352,0.2765656,0.2125259
76s,0.4044209,0.54405665,0.6953166,0.44220102,0.49472052,0.5954027,0.5580112,0.7371188,0.37314767,0.5210051,0.6554185,0.5694297,0.6681176,0.56035537,0.77884924,0.36126798,0.6175,0.7442757,0.6705065,0.7943017,0.6554337,0.7901499,0.70969814,0.9018809,0.4087915,0.6517978,0.76287836,0.6967536,0.82608056,0.67797196,0.828954,0.72390014,0.88837206,0.77108234,1.0000002,0.38316455,0.6132249,0.7144395,0.6380441,0.7425001,0.61511403,0.75275964,0.64068377,0.79906684,0.69809324,0.8878561,0.6178208,0.8546015,0.26574478,0.56959194,0.65290636,0.578479,0.6627854,0.5362113,0.62472254,0.5750724,0.708344,0.652213,0.83539873,0.55435604,0.6997094,0.39844683,0.6024355,0.20185006,0.18330231,0.26189995,0.21715865,0.27612332,0.11257238,0.21022232,0.20355584,0.20618103,0.2379396,0.23904946,0.17094795,0.16483204,0.14653939,0.14380193,0.16928825,0.13597125,0.07164489,0.1645579,0.19727993,0.15649343,0.16632299,0.1529134,0.13741027,0.16740242,0.15727948,0.35727125,0.4046647,0.378596,0.45077217,0.28496164,0.34692174,0.35075608,0.41250965,0.384601,0.48265186,0.34359682,0.40908316,0.22036383,0.395175,0.25562912,0.34389952,0.17280671,0.23459147,0.35189798,0.24924298,0.3112606,0.29061794,0.36413857,0.22836001,0.2432466,0.3148629,0.35773945,0.342251,0.3540802,0.30171868,0.30292636,0.21894825,0.23585814,0.2167156,0.26223707,0.15818718,0.22465885,0.100526236,0.1579915,0.21487767,0.21630532,0.31550968,0.31007567,0.33828586,0.33979815,0.4105071,0.2604718,0.30163962,0.37926787,0.393082,0.4217399,0.48600152,0.36596328,0.41244343,0.23648742,0.2665975,0.21613744,0.2665077,0.20122227,0.27534744,0.0972098,0.21573415,0.2090174,0.46978492,0.5228814,0.49673083,0.5587427,0.40656504,0.47104245,0.47580585,0.5605719,0.55011106,0.64944214,0.4633858,0.54798126,0.31293193,0.41404414,0.26923797,0.43050438,0.22653238
77o,0.41062573,0.2114298,0.19099507,0.5382634,0.21559227,0.1945395,0.2228363,0.19895986,0.663973,0.22443649,0.19771011,0.27438167,0.24792787,0.2641228,0.23280713,0.7144388,0.24562845,0.22670987,0.29746926,0.28047433,0.3282987,0.3105651,0.3257892,0.28334948,0.8543236,0.28466684,0.27703023,0.3350644,0.34182656,0.34264475,0.33869767,0.4096821,0.38220456,0.4213371,0.38316455,1.0000004,0.31630808,0.29216412,0.34139112,0.33827883,0.38110647,0.36285898,0.4011193,0.37639567,0.4614328,0.47168794,0.44303793,0.4509086,0.9299771,0.28509626,0.2672213,0.3128137,0.32203028,0.33543482,0.33339593,0.36196962,0.38423583,0.41965738,0.42774728,0.49845147,0.56262255,0.44700462,0.4970884,0.83601385,0.16056192,0.1614536,0.2962761,0.33914876,0.3222531,0.38212368,0.36409825,0.38191366,0.37457368,0.42841798,0.47339112,0.47953606,0.40579277,0.40738487,0.35060748,0.3543288,0.42386696,0.3722529,0.37272266,0.35114378,0.3023858,0.37110883,0.3414242,0.37706387,0.3321208,0.2606633,0.26627225,0.3076649,0.3449716,0.32928526,0.3664432,0.35205564,0.39708835,0.41678497,0.43080062,0.5029976,0.56487364,0.38449433,0.4036919,0.41324368,0.43167096,0.670448,0.31292027,0.31842592,0.16574603,0.14159429,0.25331536,0.2804823,0.28171742,0.25904074,0.24734718,0.29366708,0.33394322,0.4054666,0.44267702,0.4625529,0.30760992,0.3315689,0.2725533,0.32292873,0.355848,0.35461915,0.4772559,0.281776,0.29053006,0.28082243,0.3272501,0.19593248,0.18582554,0.28640217,0.30737776,0.27904284,0.2748099,0.3226827,0.32415763,0.39716384,0.4316227,0.47950774,0.52200896,0.36887327,0.35530818,0.32722348,0.35143468,0.26710135,0.24841641,0.5394511,0.32324827,0.31782347,0.27792695,0.23800829,0.32222295,0.31989357,0.32047796,0.35534734,0.36361462,0.3886775,0.4526367,0.48453525,0.52821827,0.56580126,0.5375079,0.57938117,0.4590378,0.4777485,0.77662987
82o,0.63444465,0.83931,0.7204071,0.5811511,0.8382794,0.6974796,0.82569855,0.69762224,0.4356079,0.85892504,0.71241254,0.83429176,0.6693821,0.7740641,0.5904689,0.32946733,0.9098069,0.7947247,0.8627668,0.7035791,0.8285919,0.6337359,0.79248744,0.57640964,0.32418582,0.9679538,0.85473746,0.90037435,0.7888364,0.86221385,0.69940597,0.84217125,0.63574374,0.8063953,0.6132249,0.31630808,0.9999998,0.8723067,0.9079153,0.7946348,0.8910092,0.74467444,0.85655004,0.6756962,0.82592595,0.6180963,0.76931435,0.54964864,0.21124475,0.9367965,0.8097462,0.8349494,0.70121396,0.82307243,0.674237,0.77872854,0.6256088,0.7749981,0.60463446,0.73414934,0.47893536,0.58865386,0.3602499,0.1416626,0.50259393,0.28843197,0.39964718,0.22951025,0.32267648,0.15351796,0.3296379,0.07849499,0.35350782,0.12870017,0.30315173,0.07240032,0.2767936,0.058185045,0.26656663,0.055084232,0.009307268,0.18307108,0.06286278,0.13119332,0.008756414,0.16709006,0.023022508,0.22026889,0.036273453,0.76838034,0.5918501,0.66014844,0.49757928,0.5714459,0.38494292,0.5773806,0.39800552,0.5353841,0.38201147,0.5341349,0.32902268,0.45474508,0.3244419,0.44602355,0.24580182,0.08279741,0.31984323,0.14607038,0.56286496,0.4158596,0.48036045,0.32135078,0.41832656,0.23132126,0.4348003,0.2607975,0.40282065,0.21393295,0.40988192,0.17278925,0.37932816,0.1258003,0.337053,0.14231275,0.21202593,0.060860526,-0.01124679,0.14535719,-0.030303806,0.25863323,0.14115575,0.65138894,0.46439308,0.5484943,0.39459974,0.4665456,0.30603456,0.51559937,0.29046065,0.4808459,0.3083814,0.48177987,0.28108364,0.38907406,0.15912943,0.33196807,0.1356655,0.2098008,0.02551252,-0.0065035336,0.27652752,0.038243063,0.82610935,0.6671439,0.74628466,0.5903872,0.6781785,0.5121246,0.68851894,0.53005904,0.6646215,0.48124394,0.61942685,0.39472425,0.52192885,0.26328298,0.37267986,0.20688802,0.14964499
82s,0.62442243,0.7024172,0.80942655,0.5803077,0.7050363,0.7905809,0.6892711,0.7959621,0.44159546,0.7371196,0.8354503,0.70417255,0.7805199,0.6413887,0.7118296,0.35974073,0.78431803,0.9044545,0.7451253,0.81872755,0.6972397,0.75573313,0.6635202,0.7055958,0.33144525,0.84272844,0.969223,0.77258056,0.8917897,0.7376432,0.8315977,0.703219,0.7699119,0.64588773,0.7144395,0.29216412,0.8723067,1.0000002,0.77171016,0.89757186,0.74455506,0.8615461,0.70867723,0.81910217,0.6608738,0.72051126,0.5770488,0.6343215,0.19145948,0.8283891,0.94007015,0.7194583,0.8199759,0.6970405,0.7968917,0.65388507,0.76107067,0.63375014,0.7246432,0.5795012,0.5693259,0.42103416,0.4541756,0.14351094,0.43100637,0.42188162,0.3556693,0.36147273,0.26892966,0.27036074,0.26521426,0.20963523,0.2949838,0.23969308,0.23508248,0.16651116,0.20784405,0.15621732,0.2262553,0.15188009,0.0017892739,0.12870742,0.14583905,0.08737911,0.07322123,0.11385274,0.09669704,0.1666521,0.13621403,0.65371454,0.711697,0.5631176,0.6116051,0.4607212,0.49986014,0.45390812,0.49850687,0.407596,0.47161594,0.39522186,0.41026795,0.32056195,0.40099454,0.30617014,0.3124896,0.06414509,0.19191884,0.2225072,0.45902422,0.526121,0.4011889,0.44762585,0.319222,0.3366517,0.31383872,0.3611665,0.28619617,0.29492125,0.29746985,0.26948568,0.25456333,0.22477032,0.2492295,0.24251406,0.1154126,0.14149024,-0.018996963,0.08115568,0.06340942,0.17794448,0.2326839,0.56882304,0.59457386,0.48038527,0.5244239,0.3827586,0.42916933,0.42591056,0.42949137,0.37893695,0.41406277,0.37454182,0.3965201,0.28646007,0.27261794,0.24955207,0.24719507,0.115860716,0.12227575,-0.009589146,0.18521734,0.1370115,0.72573984,0.7916337,0.6463984,0.7087978,0.56283253,0.6314597,0.5619426,0.6379171,0.52973735,0.57341367,0.4807606,0.477846,0.36640713,0.32131767,0.24723175,0.2950006,0.14954941
83o,0.5172638,0.7747546,0.6523361,0.59703255,0.7901924,0.6510578,0.8352265,0.6954259,0.4251429,0.7865132,0.6427295,0.85124624,0.6995476,0.78780264,0.60180515,0.30208677,0.83290803,0.70494676,0.9126302,0.748044,0.8535202,0.67047656,0.7707624,0.566807,0.29764974,0.8747131,0.7492768,0.96257997,0.8425514,0.8882699,0.7223501,0.82803804,0.6517666,0.8186327,0.6380441,0.34139112,0.9079153,0.77171016,1.0000001,0.8786489,0.9261919,0.7897496,0.8487149,0.6907512,0.8291367,0.66274166,0.81335264,0.64165723,0.23809107,0.85211575,0.72172546,0.94440365,0.8067918,0.86716497,0.72287405,0.7956215,0.65079767,0.79628116,0.64866984,0.7734918,0.56957906,0.60803187,0.39562026,0.16099262,0.40312946,0.20730598,0.39963314,0.26937538,0.28772733,0.15313493,0.3170376,0.09241899,0.31755918,0.121012285,0.2901981,0.09763764,0.2784186,0.09117473,0.2507746,0.07311796,0.0023220591,0.185535,0.08060987,0.13537483,0.014030723,0.17958586,0.043639697,0.22112854,0.059017304,0.66102165,0.47198987,0.69364834,0.5277206,0.53860503,0.3531493,0.5416491,0.35264465,0.48832476,0.3370356,0.50125283,0.30710915,0.4136159,0.30106202,0.41255403,0.2429858,0.0661636,0.28284067,0.13462861,0.48297408,0.31671065,0.49648947,0.33663234,0.39499336,0.2128594,0.42067048,0.24235618,0.37357473,0.1843562,0.38658217,0.16589618,0.3739229,0.12744142,0.32892632,0.14521937,0.21939331,0.07574798,-0.01615981,0.13769253,-0.020221826,0.24853775,0.13781466,0.5367653,0.3309105,0.5640373,0.40049112,0.43247405,0.25834385,0.47167748,0.23950292,0.42115012,0.2523328,0.4372834,0.2324319,0.3468854,0.1291441,0.28666475,0.112654254,0.18124227,0.019000886,-0.011563299,0.22533955,0.036229357,0.7226479,0.5426924,0.80561894,0.63637674,0.6839109,0.4950596,0.6739847,0.5074359,0.6371738,0.45944917,0.60937774,0.419729,0.49911004,0.29648113,0.34864977,0.1980509,0.1504848
83s,0.5155973,0.6555328,0.7476889,0.608092,0.6738306,0.7488567,0.719526,0.8074348,0.44770312,0.6868459,0.76966447,0.7416444,0.8224448,0.6824291,0.74123967,0.34468296,0.71946186,0.8209553,0.8088941,0.8641916,0.73562115,0.80159086,0.6596667,0.70863926,0.316163,0.7584449,0.86261106,0.8454476,0.9530752,0.7721907,0.8537131,0.7004053,0.7926033,0.6628424,0.7425001,0.33827883,0.7946348,0.89757186,0.8786489,0.9999999,0.79513925,0.9135286,0.72061306,0.8367121,0.673078,0.76154846,0.6397721,0.73470074,0.24968822,0.7550563,0.85003227,0.84656143,0.938153,0.7537221,0.8516118,0.6826477,0.79097885,0.6588716,0.7490703,0.6250136,0.6542059,0.45413986,0.4985834,0.18521453,0.35009238,0.3317614,0.3787786,0.40562144,0.2423944,0.2585085,0.26513642,0.21589652,0.27855697,0.23942122,0.2504636,0.19964524,0.23544697,0.19857945,0.22285716,0.16329011,0.013374698,0.14341632,0.1599703,0.101591825,0.07748931,0.13461733,0.11403519,0.17444848,0.15075348,0.54598224,0.58237714,0.604357,0.64493066,0.4135019,0.45049617,0.41023967,0.43817237,0.35283822,0.41220504,0.35957658,0.38399333,0.27977836,0.362495,0.26643547,0.29453224,0.06859363,0.15093718,0.19408771,0.3830292,0.4137614,0.4253904,0.456804,0.27626887,0.287248,0.2827419,0.3120926,0.24789825,0.2515107,0.2798271,0.25768885,0.25192782,0.22125307,0.22934927,0.23179188,0.121145144,0.14329514,-0.00567358,0.075594634,0.064709455,0.15209872,0.21026215,0.4646888,0.46261087,0.51610583,0.5429435,0.3454079,0.37062135,0.3801607,0.3676311,0.3197483,0.3529398,0.3394489,0.35080403,0.2598911,0.24670902,0.20737675,0.21323577,0.09131183,0.10481212,0.0100644,0.12934032,0.12448552,0.62332416,0.65402675,0.71372485,0.7524918,0.5627452,0.5971537,0.5441119,0.60118186,0.49165186,0.5345518,0.46402597,0.48075444,0.34606928,0.35403106,0.21785611,0.27476874,0.1654997
84o,0.4685235,0.6927563,0.5677147,0.5386835,0.7164405,0.5680989,0.7503111,0.6211727,0.46452796,0.7234822,0.5762244,0.7594345,0.59546113,0.78187686,0.6146365,0.34646106,0.77220166,0.6500019,0.8176197,0.65372264,0.86145765,0.65754366,0.7660909,0.5643872,0.33116058,0.84583724,0.7248362,0.88832885,0.7730834,0.94789135,0.7669867,0.8545747,0.63181734,0.81862676,0.61511403,0.38110647,0.8910092,0.74455506,0.9261919,0.79513925,1.0,0.840385,0.8881132,0.6986251,0.8382459,0.62536937,0.83696663,0.6219794,0.2742469,0.8115912,0.6779028,0.8483238,0.7145035,0.9131773,0.7558374,0.80830944,0.64698076,0.78110206,0.5950109,0.77870166,0.5193412,0.60974,0.37045413,0.17194863,0.35392174,0.14001979,0.3655399,0.21698514,0.34432092,0.1852853,0.30624315,0.06833498,0.29996964,0.09340978,0.2899703,0.0756758,0.24987052,0.051031798,0.21993494,0.038252354,0.003271738,0.14942114,0.057669047,0.12577605,-0.0019059409,0.13487872,0.0035119366,0.18960875,0.024415258,0.6529304,0.47481328,0.65235484,0.48516858,0.62699264,0.44573414,0.60104525,0.4157339,0.5152804,0.36110595,0.5456437,0.3548456,0.4517064,0.33245057,0.42076737,0.23621404,0.10007532,0.3118586,0.16498244,0.41930512,0.26739174,0.44666418,0.29697624,0.4471842,0.2713675,0.42683932,0.24617931,0.3582407,0.16698074,0.37722263,0.16076326,0.33450153,0.091409475,0.26141185,0.09340653,0.17646918,0.04586966,-0.02156122,0.11263696,-0.039763436,0.208244,0.1172702,0.49607518,0.3114972,0.51297647,0.36090696,0.49563363,0.3273719,0.48976249,0.2682892,0.426576,0.2622746,0.4560909,0.25631747,0.34565863,0.12506092,0.27108747,0.09102319,0.19080386,0.032747325,-0.01235862,0.23969404,0.03374345,0.6996872,0.53509843,0.7322068,0.5747199,0.748659,0.5630864,0.6969539,0.5387706,0.644785,0.45952347,0.63865405,0.4211489,0.51816326,0.2948423,0.35006166,0.2017484,0.16726227
84s,0.4685224,0.5761173,0.696333,0.5538114,0.60645604,0.70450425,0.63626355,0.77192783,0.48574588,0.61434245,0.72602713,0.65089417,0.75504416,0.6600484,0.7906557,0.38805926,0.64946383,0.77591425,0.70948416,0.7950207,0.73562944,0.8312573,0.6288349,0.74530274,0.34780794,0.7065766,0.83325577,0.7602459,0.8919799,0.81355846,0.9263509,0.6993918,0.80556476,0.62953126,0.75275964,0.36285898,0.74467444,0.8615461,0.7897496,0.9135286,0.840385,1.0000001,0.7220727,0.8678431,0.6577381,0.76833135,0.62066853,0.74907345,0.26230708,0.6811613,0.7930972,0.72896093,0.8416887,0.7750349,0.8922174,0.6595663,0.7944944,0.6190217,0.73663837,0.5959325,0.6310572,0.40841407,0.4778067,0.1702003,0.25860524,0.2616244,0.2964063,0.3321503,0.2582164,0.28660542,0.21352871,0.18637058,0.22487031,0.19736528,0.2035283,0.15533143,0.15705086,0.13268152,0.14524166,0.10882533,-0.003985912,0.083098575,0.13169716,0.07605659,0.06462032,0.077539116,0.076730594,0.11781162,0.10687679,0.5063254,0.56416273,0.53786325,0.5907947,0.4834238,0.5411301,0.44202825,0.4996625,0.3636745,0.4503279,0.36887133,0.419679,0.28182653,0.41822416,0.26000595,0.3080001,0.07985045,0.15083995,0.23407571,0.3285069,0.3860218,0.38010153,0.42600274,0.3563517,0.38056883,0.32108232,0.3679174,0.26235273,0.27109528,0.27025115,0.2585909,0.22016607,0.1939612,0.17269047,0.19070053,0.07883908,0.12746137,-0.022438334,0.04149381,0.048596952,0.121766336,0.21242839,0.39951867,0.42833632,0.43927002,0.4862024,0.38900828,0.43678045,0.38045916,0.3988539,0.31308502,0.3581377,0.32672587,0.349587,0.22187637,0.23383893,0.1722294,0.19246498,0.08700644,0.1276515,-0.009575857,0.13462612,0.12581667,0.56345105,0.62458867,0.6133969,0.6820033,0.6032188,0.6653965,0.538583,0.62869406,0.4782509,0.548448,0.4518806,0.48943034,0.3196718,0.3632312,0.17938338,0.27747178,0.16617197
