hand,22o,32o,32s,33o,42o,42s,43o,43s,44o,52o,52s,53o,53s,54o,54s,55o,62o,62s,63o,63s,64o,64s,65o,65s,66o,72o,72s,73o,73s,74o,74s,75o,75s,76o,76s,77o,82o,82s,83o,83s,84o,84s,85o,85s,86o,86s,87o,87s,88o,92o,92s,93o,93s,94o,94s,95o,95s,96o,96s,97o,97s,98o,98s,99o,A2o,A2s,A3o,A3s,A4o,A4s,A5o,A5s,A6o,A6s,A7o,A7s,A8o,A8s,A9o,A9s,AAo,AJo,AJs,AKo,AKs,AQo,AQs,ATo,ATs,J2o,J2s,J3o,J3s,J4o,J4s,J5o,J5s,J6o,J6s,J7o,J7s,J8o,J8s,J9o,J9s,JJo,JTo,JTs,K2o,K2s,K3o,K3s,K4o,K4s,K5o,K5s,K6o,K6s,K7o,K7s,K8o,K8s,K9o,K9s,KJo,KJs,KKo,KQo,KQs,KTo,KTs,Q2o,Q2s,Q3o,Q3s,Q4o,Q4s,Q5o,Q5s,Q6o,Q6s,Q7o,Q7s,Q8o,Q8s,Q9o,Q9s,QJo,QJs,QQo,QTo,QTs,T2o,T2s,T3o,T3s,T4o,T4s,T5o,T5s,T6o,T6s,T7o,T7s,T8o,T8s,T9o,T9s,TTo
74o,0.5106887,0.84088916,0.77180433,0.4538432,0.8660988,0.8054481,0.8620063,0.7759591,0.3717409,0.93349457,0.8358192,0.90497047,0.8339113,0.879473,0.8040986,0.3055378,0.9524848,0.90410286,0.97611684,0.8751757,0.9453391,0.8652568,0.91557205,0.832167,0.19034582,0.9393366,0.88945925,0.9706897,0.9266243,0.9999998,0.90674925,0.9744723,0.88400227,0.93961596,0.8173746,0.09393768,0.8710115,0.81345344,0.8989806,0.84102875,0.9241164,0.92477036,0.92449725,0.8867516,0.9008491,0.7797825,0.86069226,0.6218128,-0.08618001,0.71202767,0.6361152,0.71906424,0.69764584,0.7566107,0.6888238,0.7543373,0.67096925,0.7063579,0.58682585,0.58075804,0.3940685,0.4139756,0.1376822,-0.27354553,0.1835893,0.15171508,0.12765113,0.03248475,0.02312443,-0.072092265,-0.0914785,-0.17663938,-0.14310735,-0.25371665,-0.25415882,-0.41285524,-0.39733508,-0.48762658,-0.4778126,-0.55303264,-0.5079548,-0.6040936,-0.6680112,-0.5320803,-0.5370159,-0.50282687,-0.52077276,-0.5823207,-0.65423256,0.091705695,-0.07083242,0.06895706,-0.086561434,-0.014648806,-0.106927514,-0.0040591694,-0.18920062,-0.12523878,-0.2793898,-0.31789905,-0.41263992,-0.5041763,-0.53011715,-0.645661,-0.6706287,-0.49981752,-0.7030745,-0.6515843,-0.046471804,-0.16836369,-0.14866745,-0.25432348,-0.25304335,-0.403495,-0.4206326,-0.4496031,-0.60696816,-0.6113326,-0.7037409,-0.7225217,-0.7995359,-0.8099116,-0.87938386,-0.8783115,-0.902287,-0.8642488,-0.6607118,-0.8377808,-0.84442854,-0.90213436,-0.8711159,0.00215194,-0.02996457,-0.04998444,-0.06573031,-0.096352,-0.13006602,-0.19200827,-0.17476219,-0.30201048,-0.31393686,-0.42256635,-0.39897525,-0.5613238,-0.56368434,-0.6636449,-0.563831,-0.77676344,-0.69389236,-0.58288604,-0.7042507,-0.63412744,0.41347235,0.3289558,0.41157696,0.3270816,0.40740564,0.24180922,0.37316555,0.35445192,0.32377684,0.21761319,0.034920346,-0.02975016,-0.054314278,-0.27236912,-0.22175664,-0.37804204,-0.3608361
74s,0.575256,0.90906477,0.89688456,0.48624057,0.9150233,0.9190488,0.9228017,0.91376895,0.37810662,0.93433267,0.94392604,0.93604803,0.95291436,0.93301654,0.9369801,0.29054,0.9147271,0.936854,0.93704206,0.9735975,0.94764066,0.9789627,0.9454418,0.96873516,0.15360355,0.8455833,0.8896818,0.8793289,0.9279514,0.90674925,0.9999999,0.9287122,0.97790307,0.9158633,0.9438999,0.036609262,0.73583406,0.7706029,0.7538661,0.8108207,0.7667648,0.8663845,0.7462958,0.9121648,0.7740521,0.8323181,0.77799743,0.6308272,-0.17547081,0.53064936,0.54744095,0.50957483,0.5998238,0.53727466,0.5904985,0.51244557,0.5547509,0.4732985,0.5045425,0.3529201,0.32436827,0.22840078,0.05244597,-0.3780712,0.3030618,0.28456786,0.24810687,0.16037929,0.13135064,0.050915316,0.0062118703,-0.06879402,-0.044443928,-0.15186974,-0.15062295,-0.31554866,-0.28484693,-0.3790986,-0.35726246,-0.42962438,-0.36045086,-0.4595225,-0.52282906,-0.36775428,-0.3663762,-0.33840188,-0.3555549,-0.44496596,-0.5181066,-0.0955534,-0.20325366,-0.12425277,-0.22327954,-0.21931918,-0.2595657,-0.21400003,-0.32787386,-0.339549,-0.41229242,-0.51374304,-0.54259855,-0.648419,-0.61927384,-0.73294926,-0.70339656,-0.5370298,-0.76283205,-0.6988543,0.011601511,-0.10377678,-0.09544165,-0.19430909,-0.20295897,-0.35160396,-0.378566,-0.4012741,-0.5714819,-0.56812793,-0.67099315,-0.6809245,-0.7547174,-0.7639683,-0.81102157,-0.81324685,-0.80624425,-0.7851967,-0.5530127,-0.71587306,-0.73105776,-0.81333727,-0.79533136,-0.06529024,-0.09723207,-0.121184416,-0.13440605,-0.167508,-0.19521779,-0.25849172,-0.23199187,-0.3641765,-0.35268787,-0.47023457,-0.42371976,-0.5802999,-0.5450717,-0.6450616,-0.5361756,-0.7024854,-0.6096526,-0.5244649,-0.65276116,-0.5786484,0.20066534,0.17505795,0.18080708,0.17684451,0.16077042,0.05988441,0.11184852,0.18185669,0.044154823,0.021810398,-0.2242358,-0.19445321,-0.27682525,-0.41004387,-0.39317623,-0.49766192,-0.4507239
75o,0.42311177,0.85771537,0.80660707,0.3546421,0.8843964,0.839238,0.879463,0.81285447,0.26788235,0.9285861,0.85595673,0.92733216,0.8677468,0.89899176,0.8447678,0.1996553,0.9479994,0.92918223,0.9666562,0.8981465,0.97029537,0.9116855,0.9403836,0.8782389,0.08964354,0.9278487,0.9163821,0.9574734,0.9566359,0.9744723,0.9287122,1.0,0.94110465,0.9545389,0.86431426,0.0033792704,0.8543152,0.83167225,0.8789367,0.86580896,0.8999635,0.9424246,0.8824618,0.9173957,0.9224568,0.8394405,0.8774948,0.67254835,-0.1475141,0.67865115,0.64011735,0.67797536,0.7039123,0.7168336,0.6959863,0.70458615,0.6798193,0.6574,0.60392237,0.57712865,0.44056532,0.41799706,0.18780148,-0.3016968,0.16446224,0.14810579,0.097338766,0.006565133,-0.028505387,-0.10315437,-0.15864682,-0.22063965,-0.21369803,-0.3055002,-0.3334869,-0.46860835,-0.477579,-0.5505057,-0.5592818,-0.6149977,-0.5129308,-0.6738424,-0.7155617,-0.60182446,-0.5924523,-0.5609719,-0.5556182,-0.6571752,-0.70427805,0.025526088,-0.13667265,0.0007809624,-0.15355939,-0.0882855,-0.18302734,-0.07486482,-0.24691628,-0.19559117,-0.3325852,-0.37522897,-0.44077754,-0.5472461,-0.5344037,-0.63084894,-0.62928873,-0.5052589,-0.6847011,-0.6226958,0.045893487,-0.06261983,-0.06120403,-0.15265055,-0.1740142,-0.3110826,-0.35546756,-0.3665021,-0.559457,-0.54304177,-0.67350507,-0.66774774,-0.78100306,-0.7701582,-0.8705837,-0.84643984,-0.8924901,-0.81827086,-0.6273026,-0.82339805,-0.8008005,-0.8943926,-0.8311125,0.11250535,0.09062586,0.06329363,0.05762998,0.019765466,-0.0022964105,-0.07213155,-0.0407079,-0.1800313,-0.1738472,-0.29928508,-0.25575775,-0.43605435,-0.41880465,-0.5353104,-0.41512084,-0.6629764,-0.5571252,-0.5082014,-0.57359356,-0.48758683,0.35151213,0.2794168,0.34635186,0.28439954,0.34398574,0.18675372,0.30673048,0.31363106,0.25519145,0.15848687,-0.02722064,-0.059748325,-0.055269655,-0.24898309,-0.21542421,-0.34872305,-0.37059543
75s,0.45574558,0.8810309,0.8728121,0.36744076,0.8913995,0.8984115,0.8983202,0.8912836,0.2653896,0.90161836,0.9074197,0.9220589,0.93535167,0.9134125,0.9222898,0.18583453,0.89300585,0.9272829,0.91191286,0.9446139,0.9446573,0.97829694,0.94056994,0.9669185,0.06345353,0.83351904,0.8936825,0.86553365,0.93330646,0.88400227,0.97790307,0.94110465,1.0,0.9225955,0.9589486,-0.035066444,0.73176175,0.7807448,0.7501484,0.82523257,0.7657902,0.8823204,0.7416647,0.9247352,0.81601655,0.8865592,0.8163073,0.7016636,-0.20396742,0.52938175,0.56570625,0.51019317,0.6217415,0.5423774,0.6166733,0.5178403,0.59607476,0.4879099,0.55523795,0.41788876,0.41731885,0.30221125,0.15857291,-0.36698946,0.25308576,0.24715072,0.1919853,0.11397612,0.065377295,0.0070246537,-0.06486475,-0.11447839,-0.11653721,-0.20026366,-0.22723398,-0.36134434,-0.3635254,-0.43485123,-0.4412997,-0.49157768,-0.3985707,-0.54504335,-0.58048576,-0.4658795,-0.44918972,-0.42496514,-0.41599688,-0.53199416,-0.5744775,-0.11404774,-0.22145921,-0.14123806,-0.23967335,-0.23406002,-0.27829155,-0.22293685,-0.32695657,-0.3420743,-0.40874556,-0.502401,-0.5151028,-0.6373303,-0.57859045,-0.6761871,-0.62639743,-0.5175029,-0.7084319,-0.6303675,0.06548965,-0.030239284,-0.040549904,-0.11796178,-0.15036228,-0.27388617,-0.32839352,-0.330311,-0.52870053,-0.50217193,-0.64041096,-0.62407094,-0.73629713,-0.7211864,-0.8086537,-0.7853226,-0.816017,-0.7482074,-0.5518148,-0.7362732,-0.7177954,-0.8209,-0.7618426,0.049077142,0.031625107,-0.0019481899,-0.00039232709,-0.044363044,-0.05655457,-0.13042128,-0.088758275,-0.23170435,-0.20683944,-0.3379355,-0.27697265,-0.451864,-0.40676174,-0.5237782,-0.39452392,-0.6111638,-0.4978451,-0.46973863,-0.5392991,-0.44638827,0.18618938,0.16478989,0.16960637,0.17584787,0.15628819,0.06268906,0.11263835,0.19569175,0.05379917,0.03302324,-0.20274697,-0.16294676,-0.20030853,-0.32422334,-0.31792223,-0.40983617,-0.42695823
76o,0.565818,0.82053787,0.76396304,0.52066016,0.8343628,0.78307575,0.85584986,0.79441404,0.45018816,0.8941418,0.81850094,0.8854734,0.83919173,0.896863,0.85261077,0.392309,0.86465263,0.832988,0.92929626,0.872553,0.92216086,0.88885725,0.9527609,0.9091355,0.28921372,0.79921836,0.7786306,0.85629773,0.8479029,0.93961596,0.9158633,0.9545389,0.9225955,1.0,0.9222761,0.21533646,0.69006187,0.6572408,0.73298866,0.7071241,0.78715664,0.84843326,0.85548365,0.86801314,0.8840101,0.84521925,0.9174436,0.69874746,0.06054769,0.49299726,0.44821453,0.5097028,0.52827805,0.56595176,0.52995616,0.6004535,0.55707264,0.6081706,0.5648912,0.56447196,0.4383268,0.46357867,0.19164978,-0.11303458,0.22817937,0.21819332,0.17690012,0.11068066,0.07108393,0.01669405,-0.040536687,-0.087824464,-0.09003057,-0.1647704,-0.2001176,-0.3196231,-0.34612054,-0.40479824,-0.43463886,-0.47085914,-0.37071103,-0.5500145,-0.57483995,-0.48948166,-0.4638582,-0.45146245,-0.42687777,-0.53764516,-0.5611674,-0.14941159,-0.27417567,-0.16422553,-0.28453043,-0.23428741,-0.28717056,-0.21192856,-0.34450582,-0.30153346,-0.41796577,-0.454405,-0.49930695,-0.59884286,-0.5621243,-0.6655283,-0.6546129,-0.31290725,-0.71310854,-0.6390052,-0.026108757,-0.120577864,-0.12411614,-0.1962644,-0.22382091,-0.33743277,-0.3858425,-0.38113326,-0.5706091,-0.53838754,-0.66719204,-0.6481868,-0.7518265,-0.7360087,-0.823991,-0.80125225,-0.8423848,-0.7715125,-0.51197004,-0.77583295,-0.7509804,-0.8433147,-0.78322166,-0.12674914,-0.13543235,-0.1708456,-0.16045001,-0.20873053,-0.21143699,-0.28863704,-0.24052885,-0.37792245,-0.350639,-0.4736513,-0.41233116,-0.57459986,-0.5317528,-0.6366723,-0.5123806,-0.7001468,-0.58850676,-0.4198271,-0.65309376,-0.54500574,0.17000683,0.115288556,0.17954786,0.1287752,0.18838197,0.060490884,0.17371462,0.19606903,0.16258958,0.095822595,-0.074479446,-0.07647683,-0.070222095,-0.26384535,-0.20739307,-0.3483551,-0.18369618
76s,0.5370196,0.7980236,0.79408777,0.4757288,0.79711616,0.8100267,0.82639724,0.8335434,0.3923053,0.8212534,0.83401805,0.8347943,0.8715803,0.85807794,0.8851538,0.3284549,0.77727544,0.8073078,0.83279455,0.88215494,0.8563881,0.924061,0.8993171,0.9666082,0.21333605,0.69059265,0.7520731,0.7438247,0.81376487,0.8173746,0.9438999,0.86431426,0.9589486,0.9222761,1.0,0.12776846,0.5721241,0.62698925,0.605736,0.6829845,0.65133953,0.78874457,0.70056856,0.88359624,0.76488,0.9036826,0.8391715,0.76127595,-0.035045154,0.3766078,0.42647997,0.37188822,0.48928815,0.41482332,0.49770302,0.43295944,0.5212929,0.46086013,0.56573534,0.42051744,0.46764648,0.37074867,0.2215793,-0.20752054,0.25033605,0.24478932,0.20705448,0.1490838,0.10536629,0.059753094,-9.164214e-05,-0.042584024,-0.04241485,-0.11476399,-0.13223633,-0.2565194,-0.2579991,-0.3223253,-0.33219925,-0.37387457,-0.3103402,-0.4311057,-0.4592545,-0.36198205,-0.34124413,-0.33348477,-0.32219204,-0.4206722,-0.45259732,-0.21124163,-0.2642143,-0.22784789,-0.2768549,-0.30104166,-0.2882961,-0.27949765,-0.3265966,-0.3683001,-0.39857012,-0.5037107,-0.48729616,-0.6149006,-0.5256662,-0.6507259,-0.5891165,-0.35349262,-0.68367904,-0.5804908,-0.062455706,-0.14438029,-0.15590668,-0.2142911,-0.24830537,-0.3447494,-0.39704764,-0.38713384,-0.562534,-0.5260649,-0.64672554,-0.6205444,-0.7110203,-0.69541633,-0.76214516,-0.7489294,-0.76848286,-0.72019714,-0.49210265,-0.70012844,-0.69060355,-0.77120394,-0.729529,-0.16429701,-0.16698004,-0.21050164,-0.19227685,-0.2487372,-0.23885216,-0.32523906,-0.26353198,-0.4092815,-0.362759,-0.4952321,-0.4178515,-0.58086425,-0.5169393,-0.6239214,-0.49448508,-0.660835,-0.54810625,-0.44537586,-0.6223826,-0.5139414,0.065151714,0.077994406,0.062067293,0.100145355,0.05499608,0.018535737,0.03578487,0.15288837,0.014055446,0.04578604,-0.18776733,-0.098417416,-0.16456817,-0.2704417,-0.25638574,-0.3473284,-0.27021977
77o,0.6860626,-0.09745971,-0.17421223,0.79522836,-0.10437927,-0.17731228,-0.051971458,-0.10515882,0.8766851,0.0088885315,-0.07001348,-0.060886655,-0.07214713,0.016450975,0.0026046894,0.9302565,-0.09975638,-0.17769308,0.038448047,-0.018286549,-0.053365387,-0.05629,0.07471137,0.06641336,0.98021406,-0.18921646,-0.28080297,-0.10241873,-0.17714465,0.09393768,0.036609262,0.0033792704,-0.035066444,0.21533646,0.12776846,1.0000001,-0.25890642,-0.332092,-0.20160711,-0.29109758,-0.08925843,-0.061248377,0.17915536,-0.044363767,0.049589373,0.01071696,0.21814165,0.05461932,0.94325256,-0.29737088,-0.35691676,-0.22824246,-0.30666292,-0.1766581,-0.2753031,-0.021036804,-0.17343579,0.11683383,-0.025141485,0.11427018,0.012169968,0.25045493,0.037851922,0.80251884,-0.037867572,-0.030477054,0.005030513,0.056481354,0.07200519,0.10070521,0.12482056,0.13355374,0.14275064,0.16688591,0.191573,0.20696992,0.19949163,0.21971978,0.20347506,0.24314071,0.34198698,0.2301746,0.24369857,0.13579142,0.1522941,0.13053899,0.14998013,0.21356647,0.2535461,-0.28330326,-0.22834495,-0.2532003,-0.2048288,-0.19901735,-0.12251289,-0.18516313,-0.1577327,-0.11765392,-0.14180359,-0.08602067,-0.094943665,-0.0628809,-0.08702086,-0.122948125,-0.15557218,0.57864517,-0.076303676,-0.087987855,-0.4282355,-0.39710164,-0.4118739,-0.3596279,-0.3846934,-0.3073258,-0.33668274,-0.28038335,-0.27792394,-0.21780361,-0.21116093,-0.15596366,-0.13318384,-0.10353938,-0.07481928,-0.06302569,-0.056260146,-0.055833183,0.28314227,-0.10765083,-0.09786783,-0.057219714,-0.05998928,-0.69611675,-0.6374797,-0.6800897,-0.610379,-0.6685154,-0.59163076,-0.6489641,-0.5707892,-0.61269104,-0.5366092,-0.5671144,-0.50146896,-0.50187427,-0.42335433,-0.42541423,-0.37535655,-0.27389163,-0.21812539,0.23632327,-0.37837845,-0.27083772,-0.26135665,-0.2338004,-0.20983365,-0.22701849,-0.17111501,-0.15147059,-0.112286046,-0.13003308,-0.0018724725,0.010289699,0.06846795,0.05573436,0.053512108,-0.038642526,0.11795767,0.005337196,0.71236926
82o,0.123962045,0.68341845,0.62527937,0.053749654,0.7279263,0.6851215,0.6827126,0.59234506,-0.030045614,0.7738132,0.68058896,0.7543066,0.6714861,0.6662327,0.57895625,-0.087538965,0.88540214,0.8548937,0.82899576,0.70304316,0.81049687,0.7002949,0.6872241,0.59178287,-0.1792087,0.97270185,0.9330386,0.9520875,0.91567737,0.8710115,0.73583406,0.8543152,0.73176175,0.69006187,0.5721241,-0.25890642,1.0,0.96593934,0.99627197,0.95625216,0.9710209,0.9234092,0.84256965,0.8203338,0.8266519,0.668273,0.68718815,0.55227447,-0.37121376,0.94677854,0.8928942,0.9314601,0.9138354,0.9314627,0.89319444,0.8639273,0.8164278,0.7452343,0.6315386,0.58546007,0.43523908,0.379147,0.232669,-0.48085326,-0.0509513,-0.09210617,-0.11572444,-0.22762966,-0.21887873,-0.32943177,-0.32556078,-0.42020598,-0.37109947,-0.48513708,-0.46440396,-0.61112,-0.56780136,-0.66008735,-0.6175093,-0.70945406,-0.7278434,-0.71547514,-0.7904733,-0.6576404,-0.6927021,-0.6376623,-0.68631506,-0.6911049,-0.78299344,0.4793089,0.29511556,0.44832668,0.27354,0.35472906,0.21675056,0.3516476,0.13925481,0.20841716,0.047597148,0.006235391,-0.10689325,-0.20205463,-0.2583571,-0.36191782,-0.3988648,-0.6726662,-0.43233356,-0.3946078,-0.014237991,-0.13225947,-0.106154,-0.21975124,-0.20509538,-0.35551348,-0.3563328,-0.40795666,-0.51734024,-0.5496296,-0.60909986,-0.646124,-0.7109439,-0.7275975,-0.7989566,-0.80021536,-0.8299737,-0.79995185,-0.8040423,-0.8016075,-0.8149451,-0.8288265,-0.8045247,0.39218915,0.349043,0.34221825,0.30580717,0.2945935,0.23635176,0.19628553,0.17989087,0.07764073,0.022808418,-0.061164424,-0.085056305,-0.24075764,-0.30195245,-0.39660114,-0.33189625,-0.6063241,-0.5624924,-0.69401354,-0.47578487,-0.45858967,0.7374445,0.6484434,0.7168554,0.63425255,0.6984984,0.52818495,0.6400086,0.59903675,0.54020697,0.40968016,0.24692373,0.14630973,0.11741489,-0.05969082,-0.054780997,-0.1761334,-0.5515251
82s,0.075523935,0.6660439,0.6401279,-0.0063230954,0.7068006,0.70386,0.6619136,0.6112189,-0.09632966,0.73195416,0.6934556,0.7313122,0.6945334,0.64146876,0.59767604,-0.15511082,0.84677976,0.8626073,0.7808021,0.7186596,0.788322,0.7364227,0.661366,0.63129514,-0.24677607,0.9343511,0.9552033,0.9095268,0.9337459,0.81345344,0.7706029,0.83167225,0.7807448,0.6572408,0.62698925,-0.332092,0.96593934,0.9999999,0.9560102,0.99563324,0.92675185,0.93637174,0.7769433,0.8724829,0.800218,0.7410796,0.67039245,0.6234308,-0.4410878,0.91725177,0.9356426,0.8884578,0.94906765,0.88113785,0.932395,0.8014022,0.8517619,0.69131607,0.6795603,0.54094255,0.49535573,0.35718372,0.29606277,-0.54470867,-0.07743727,-0.112406835,-0.1415667,-0.2482637,-0.24557364,-0.34627235,-0.35237142,-0.43969604,-0.39331725,-0.50083035,-0.47243384,-0.6139337,-0.55740905,-0.64889413,-0.5938912,-0.6845619,-0.7017333,-0.6735294,-0.74789065,-0.62293106,-0.6610374,-0.5993624,-0.65251374,-0.6518121,-0.74399954,0.46632853,0.31936517,0.43374294,0.29662782,0.33454955,0.22979762,0.33237597,0.1652771,0.18543682,0.07244576,-0.013102731,-0.08723908,-0.21042086,-0.2273854,-0.339539,-0.34144914,-0.7307608,-0.39729634,-0.34646425,-0.013660282,-0.116206035,-0.10327461,-0.19955637,-0.20005687,-0.32851845,-0.34627244,-0.3838397,-0.49775264,-0.5146407,-0.5839317,-0.60178053,-0.6748661,-0.67876846,-0.75471,-0.7490973,-0.7814435,-0.74434537,-0.77727735,-0.75476485,-0.76590335,-0.78133255,-0.75064594,0.42620683,0.39316967,0.37768975,0.35099813,0.33161995,0.28533545,0.2370388,0.23440905,0.122165285,0.08343823,-0.011426233,-0.021190539,-0.1848993,-0.22676426,-0.32878876,-0.25388318,-0.5300292,-0.47706687,-0.6780942,-0.39751494,-0.3729029,0.70666885,0.6652763,0.67849225,0.65764177,0.65293944,0.5343723,0.5901425,0.6132653,0.48146734,0.40773183,0.19954008,0.15287499,0.0946935,-0.033652928,-0.057490647,-0.1481584,-0.61620235
83o,0.15984637,0.6836541,0.61977404,0.09801632,0.7280807,0.6785075,0.6884517,0.59257513,0.020071834,0.7847478,0.68037844,0.7615181,0.6734915,0.67987496,0.58859,-0.03332039,0.8896785,0.8516476,0.8469736,0.71072865,0.82337976,0.7099057,0.7107757,0.6128154,-0.12357141,0.97362256,0.92665714,0.9613302,0.91863495,0.8989806,0.7538661,0.8789367,0.7501484,0.73298866,0.605736,-0.20160711,0.99627197,0.9560102,1.0,0.9518431,0.9876327,0.94161546,0.88503325,0.84579825,0.86663467,0.7046211,0.74054116,0.59524685,-0.31592914,0.9393086,0.8811614,0.93224406,0.9101968,0.9399691,0.8934816,0.8888535,0.8340546,0.78643316,0.6696003,0.6368327,0.47505835,0.43638384,0.26662987,-0.43366855,-0.04722107,-0.0886602,-0.10962075,-0.2180443,-0.208849,-0.31704637,-0.31278032,-0.40592933,-0.35786664,-0.46950766,-0.4509404,-0.59597826,-0.5584663,-0.6487854,-0.61250055,-0.7018074,-0.72170955,-0.7186454,-0.7909739,-0.6654847,-0.69756466,-0.6441173,-0.68877846,-0.69291556,-0.7805164,0.45588696,0.27643242,0.42821375,0.25696495,0.33867806,0.20908926,0.3406886,0.13183025,0.20282547,0.038896628,-0.0014088843,-0.11512435,-0.21667355,-0.26698223,-0.37974644,-0.41779634,-0.6463704,-0.4533524,-0.40957642,-0.037159912,-0.1526158,-0.12800825,-0.23630178,-0.22524032,-0.36903352,-0.37402847,-0.4193283,-0.533256,-0.55852795,-0.6224991,-0.65351295,-0.7226042,-0.73561615,-0.8138284,-0.81319064,-0.8517044,-0.8148825,-0.801609,-0.82493484,-0.8348291,-0.8482218,-0.81862867,0.3398651,0.3020962,0.2912089,0.26100314,0.2445328,0.19306165,0.14714032,0.1386289,0.031107519,-0.017248739,-0.10550577,-0.122951984,-0.28218704,-0.33745676,-0.4340381,-0.36388627,-0.6370647,-0.58761615,-0.68949264,-0.5115559,-0.48443726,0.7248741,0.63904774,0.71095455,0.62895715,0.6979116,0.5315009,0.6478115,0.6106357,0.56109864,0.43448034,0.2695806,0.17125487,0.14610878,-0.045326006,-0.0330391,-0.16500287,-0.5112035
83s,0.12264587,0.69298726,0.6684231,0.042237855,0.73163444,0.72951084,0.6929728,0.6460041,-0.046929058,0.75920886,0.72289956,0.7608616,0.7283759,0.6787353,0.6412262,-0.10647271,0.86280257,0.8822435,0.80907243,0.75369525,0.8194184,0.7763861,0.70461726,0.682279,-0.20123231,0.9380447,0.96574175,0.9215541,0.95321494,0.84102875,0.8108207,0.86580896,0.82523257,0.7071241,0.6829845,-0.29109758,0.95625216,0.99563324,0.9518431,1.0000001,0.93232286,0.95862126,0.8021988,0.9080151,0.83410543,0.78740394,0.7162314,0.6625797,-0.40964234,0.8896161,0.91525584,0.8646394,0.9367817,0.8649665,0.9241179,0.79606307,0.8575799,0.7008076,0.70226073,0.5623181,0.51882106,0.38155583,0.3073924,-0.52426237,-0.047080345,-0.07870993,-0.1109377,-0.21370605,-0.21684577,-0.3116688,-0.32682025,-0.40878624,-0.3688587,-0.47247002,-0.4508293,-0.5907944,-0.5421711,-0.63086367,-0.5840919,-0.6697061,-0.6712642,-0.6705141,-0.739964,-0.6204167,-0.65165013,-0.5915922,-0.636742,-0.6484305,-0.7341376,0.40123564,0.26127467,0.37035435,0.23997891,0.27216,0.17873247,0.27429378,0.116695955,0.1296005,0.021488335,-0.06962162,-0.13756663,-0.26912862,-0.27434507,-0.38999173,-0.38448343,-0.7278928,-0.4447425,-0.3888568,-0.0129695535,-0.11116637,-0.10426677,-0.19267684,-0.20247589,-0.3229373,-0.3520536,-0.3788162,-0.5088706,-0.51323146,-0.59775484,-0.6042764,-0.69006693,-0.68577087,-0.77302366,-0.7603593,-0.80255306,-0.75153005,-0.7551229,-0.77087057,-0.77396995,-0.8015944,-0.75880426,0.38168728,0.35478187,0.33394584,0.31530374,0.28878754,0.25189775,0.19515909,0.20475934,0.08222509,0.056602273,-0.048757836,-0.044423036,-0.21716997,-0.24394731,-0.3532102,-0.2650765,-0.544631,-0.47833452,-0.65317714,-0.41609603,-0.37684393,0.65699804,0.62257123,0.63260937,0.6198625,0.6102077,0.49879304,0.5527699,0.5903503,0.45365664,0.39083594,0.16948065,0.13208257,0.07788824,-0.057866067,-0.07849144,-0.17341666,-0.60189676
84o,0.21210244,0.65332156,0.5806429,0.1688641,0.6979057,0.6396351,0.66808677,0.5649914,0.105775476,0.77432126,0.6538073,0.7448899,0.6525313,0.6741177,0.57998943,0.06373093,0.86950725,0.82183164,0.85076815,0.70003986,0.8187157,0.7050778,0.72478753,0.62996817,-0.01787883,0.95120287,0.89553666,0.9535296,0.9042183,0.9241164,0.7667648,0.8999635,0.7657902,0.78715664,0.65133953,-0.08925843,0.9710209,0.92675185,0.9876327,0.93232286,1.0,0.9611991,0.94548064,0.8798893,0.9234382,0.7635251,0.82381225,0.67449373,-0.20016767,0.9160106,0.8585014,0.9242116,0.90044725,0.9447304,0.89214027,0.92504495,0.86546254,0.85599035,0.7409687,0.72707,0.55693877,0.5459621,0.34741357,-0.32855102,-0.06725758,-0.107999206,-0.123033755,-0.22131012,-0.21028574,-0.31047165,-0.30417064,-0.39177117,-0.3456984,-0.4486189,-0.43120015,-0.5673357,-0.5382933,-0.6219855,-0.59506243,-0.6771021,-0.70448786,-0.7102665,-0.7756231,-0.6741507,-0.70199144,-0.6514909,-0.68987393,-0.68277586,-0.75994986,0.4237199,0.26048288,0.40313613,0.2457256,0.3234318,0.21444851,0.3346445,0.13962314,0.20957273,0.04608772,0.0056833085,-0.104442485,-0.21932405,-0.25517753,-0.38501832,-0.42247537,-0.58329314,-0.461314,-0.4065245,-0.09520075,-0.19924834,-0.18052721,-0.27197883,-0.27091318,-0.3920135,-0.40824574,-0.4374598,-0.55533916,-0.56356096,-0.6343144,-0.6489654,-0.72568655,-0.7282285,-0.82013613,-0.81368405,-0.8713426,-0.8193234,-0.78503406,-0.8555183,-0.85698426,-0.8630928,-0.82148373,0.24704656,0.22339857,0.20294304,0.18791625,0.15945671,0.12492184,0.066477075,0.075942814,-0.04142596,-0.07448603,-0.1708056,-0.17457575,-0.3397506,-0.3817352,-0.4822065,-0.40115243,-0.6722498,-0.6118206,-0.670453,-0.5559348,-0.50817955,0.70304114,0.6305432,0.70171297,0.6285294,0.69865507,0.54817694,0.6651518,0.640328,0.6040066,0.49131036,0.3243668,0.23408432,0.21462288,0.0039997846,0.03014998,-0.11856259,-0.41992232
