train_loss,val_loss,train_accuracy,val_accuracy,epochs
0.14818731032640436,0.16380055156402215,0.9553272650998527,0.9638721294705139,166
0.12917289005502589,0.15564514559224651,0.9569922895061186,0.9482039896474878,167
0.17387237495583127,0.15257388499489694,0.9520297362952557,0.9559488618229508,168
0.17822973981821993,0.14712435884345404,0.9522801403563542,0.9642275267000879,169
0.14281122830577084,0.1637689995323009,0.9528037124841059,0.961851243263132,170
0.15639710085413816,0.16772015530020848,0.9562313213204424,0.9315017135721324,171
0.1530782039557737,0.14743952059483265,0.9570573295219884,0.9615934060573625,172
0.1476576789321003,0.1579684733045148,0.9554508411300052,0.9364884245031756,173
0.16463918330615848,0.16438391971961194,0.9553988091173095,0.9732615849043982,174
0.14021085948681772,0.23331553459209994,0.95331102460789,0.9519809562833533,175
